event_id,user_id,track_id,artist_id,timestamp_utc,genre,session_context,play_source,track_duration_sec,completion_rate,saved,skipped,playlist_add,repeated_within_7d,explicit_intent,low_intent_context
10216,15550,1328,179,2025-01-04 14:40:18+00:00,hip-hop,sleep,autoplay,324,0.8338,0,0,0,0,0,1
10217,12,3963,1218,2025-05-24 07:58:55+00:00,jazz,workout,autoplay,246,0.8498,0,0,0,0,0,0
10218,3756,7163,88,2025-03-02 02:20:51+00:00,dance,intentional,playlist,239,0.6003,0,0,0,1,1,0
10219,4820,6831,296,2025-02-26 19:56:43+00:00,classical,intentional,library,158,0.43,0,1,0,0,1,0
10220,11143,6646,685,2025-04-25 07:41:12+00:00,electronic,workout,playlist,251,0.7558,0,1,0,0,0,0
10221,19427,1895,1426,2025-01-13 17:07:05+00:00,hip-hop,shared_account,library,245,0.6065,0,0,0,0,1,1
10222,17926,1077,1819,2025-03-14 08:19:24+00:00,indie,workout,autoplay,267,0.9439,0,0,0,0,0,0
10223,9115,6811,1963,2025-04-07 01:29:34+00:00,indie,workout,search,151,0.6448,0,0,0,0,1,0
10224,23,4588,1546,2025-03-23 05:34:56+00:00,electronic,workout,search,253,0.9177,0,0,0,0,1,0
10225,17352,327,790,2025-04-20 13:54:10+00:00,alt-pop,party,library,139,0.8766,0,0,0,0,1,0
10226,11450,2725,1200,2025-01-20 20:37:47+00:00,ambient,party,library,134,0.553,0,0,0,1,1,0
10227,475,3983,10,2025-05-21 17:25:30+00:00,hip-hop,party,library,218,0.5394,0,0,0,0,1,0
10228,12903,1457,1776,2025-05-28 11:00:45+00:00,alt-pop,intentional,autoplay,144,0.7369,0,0,0,0,1,0
10229,17602,2977,1374,2025-02-24 11:12:33+00:00,ambient,intentional,search,269,0.6812,0,0,0,0,1,0
10230,17418,2557,1209,2025-01-07 15:43:24+00:00,hip-hop,focus,recommendation,221,0.9591,0,1,0,0,0,1
10231,17788,4104,408,2025-05-27 08:37:20+00:00,dance,sleep,autoplay,170,0.489,0,1,0,0,0,1
10232,19512,4277,994,2025-06-05 03:27:39+00:00,ambient,party,playlist,177,0.8263,0,0,0,0,0,0
10233,13069,7755,76,2025-05-29 03:11:22+00:00,alt-pop,intentional,recommendation,224,0.6507,0,0,0,0,1,0
10234,12249,4819,648,2025-01-16 00:55:44+00:00,electronic,intentional,radio,245,0.9364,0,1,0,0,1,0
10235,2326,5739,198,2025-05-25 01:07:21+00:00,alt-pop,party,radio,287,0.9456,0,0,0,0,0,0
10236,12647,5919,1520,2025-05-19 15:38:17+00:00,dance,intentional,playlist,240,0.3932,0,1,0,1,1,0
10237,17521,7124,1859,2025-01-22 10:00:07+00:00,jazz,shared_account,autoplay,235,0.8325,0,0,0,0,0,1
10238,16260,220,941,2025-06-02 20:52:26+00:00,alt-pop,intentional,library,247,0.7705,1,0,0,0,1,0
10239,17998,961,1637,2025-05-17 17:40:03+00:00,alt-pop,focus,radio,245,0.8459,1,0,0,0,0,1
10240,3402,1407,1100,2025-02-13 20:08:36+00:00,hip-hop,focus,search,193,0.7486,0,0,0,0,1,1
10241,4021,3452,1781,2025-06-19 03:18:57+00:00,indie,intentional,playlist,166,0.647,1,0,0,0,1,0
10242,17166,2417,579,2025-06-11 14:05:19+00:00,classical,intentional,radio,230,0.6964,0,0,0,1,1,0
10243,18804,4187,1289,2025-06-26 18:25:04+00:00,dance,intentional,library,146,0.5192,0,0,0,0,1,0
10244,10523,1230,1114,2025-02-27 08:22:07+00:00,electronic,intentional,library,170,0.9044,0,0,0,0,1,0
10245,17621,4360,1480,2025-02-18 04:57:22+00:00,jazz,intentional,autoplay,151,0.5766,0,1,0,0,1,0
10246,13643,1045,1667,2025-06-06 18:55:32+00:00,electronic,party,library,222,0.6801,0,0,0,0,1,0
10247,4098,621,716,2025-03-26 01:45:42+00:00,ambient,intentional,search,324,0.494,0,0,0,0,1,0
10248,10135,2553,1038,2025-06-08 21:08:50+00:00,dance,focus,playlist,303,0.9952,0,0,0,0,0,1
10249,7877,130,853,2025-01-28 04:50:55+00:00,electronic,intentional,recommendation,138,0.7334,0,0,0,0,1,0
10250,15800,7992,432,2025-05-29 06:01:11+00:00,ambient,autoplay,autoplay,292,0.7149,0,0,0,0,0,1
10251,6734,6499,2000,2025-02-18 21:39:54+00:00,hip-hop,shared_account,radio,151,0.8403,0,0,0,0,0,1
10252,3511,5409,638,2025-04-13 02:54:21+00:00,hip-hop,autoplay,recommendation,311,0.648,0,1,0,0,0,1
10253,9965,3860,1265,2025-05-24 21:52:36+00:00,indie,autoplay,autoplay,163,0.7367,0,0,0,0,0,1
10254,9894,6061,544,2025-05-19 21:07:26+00:00,alt-pop,intentional,autoplay,146,0.5336,0,0,0,0,1,0
10255,17781,2050,421,2025-05-04 08:44:08+00:00,alt-pop,workout,autoplay,285,0.4052,0,0,0,0,0,0
10256,164,7751,808,2025-06-29 21:03:30+00:00,jazz,intentional,recommendation,294,0.7501,0,0,0,0,1,0
10257,17487,1261,1079,2025-01-26 19:04:26+00:00,ambient,autoplay,radio,203,0.9045,0,0,0,0,0,1
10258,4224,7554,799,2025-06-09 20:24:51+00:00,electronic,focus,library,234,0.9334,0,0,0,0,1,1
10259,3514,7904,842,2025-06-19 11:06:38+00:00,jazz,focus,search,286,0.8769,0,0,0,0,1,1
10260,8365,6967,281,2025-06-29 04:07:10+00:00,electronic,autoplay,search,299,0.8219,0,0,0,0,1,1
10261,11023,5524,1116,2025-04-28 14:50:44+00:00,electronic,shared_account,playlist,207,0.8882,0,1,0,0,0,1
10262,18594,6216,1,2025-04-02 09:02:40+00:00,dance,autoplay,recommendation,284,0.9037,0,1,0,0,0,1
10263,10681,6256,528,2025-04-15 06:23:28+00:00,jazz,intentional,autoplay,286,0.765,1,0,0,0,1,0
10264,2909,3464,1363,2025-04-09 10:51:41+00:00,classical,intentional,autoplay,286,0.5994,0,0,0,0,1,0
10265,9008,5679,1826,2025-02-02 08:44:19+00:00,ambient,intentional,autoplay,308,0.5636,1,0,0,0,1,0
10266,18412,2092,288,2025-03-14 12:51:08+00:00,electronic,focus,recommendation,295,0.9492,0,0,0,0,0,1
10267,14295,4401,83,2025-02-08 03:16:31+00:00,hip-hop,focus,autoplay,213,0.8544,0,0,0,0,0,1
10268,4356,841,1526,2025-06-16 15:41:54+00:00,jazz,intentional,library,186,0.8383,1,0,0,0,1,0
10269,12920,1214,111,2025-01-01 22:37:45+00:00,hip-hop,shared_account,playlist,327,0.9144,0,1,0,0,0,1
10270,14674,2211,785,2025-05-19 23:10:30+00:00,classical,intentional,playlist,213,0.3807,0,0,0,0,1,0
10271,5503,3358,89,2025-04-25 09:18:39+00:00,electronic,workout,library,315,0.8327,1,0,0,0,1,0
10272,10560,5114,779,2025-02-27 01:55:53+00:00,electronic,shared_account,library,329,0.7652,0,0,0,0,1,1
10273,6964,5046,950,2025-06-25 11:50:24+00:00,hip-hop,sleep,library,123,0.8997,0,0,0,1,1,1
10274,3621,7615,118,2025-01-14 19:19:30+00:00,hip-hop,focus,library,149,0.9882,0,1,0,0,1,1
10275,17768,6691,332,2025-03-04 10:11:05+00:00,alt-pop,intentional,library,238,0.6322,0,0,0,0,1,0
10276,6411,6556,1607,2025-01-29 20:45:10+00:00,indie,intentional,recommendation,138,0.7447,0,0,0,0,1,0
10277,6516,7736,930,2025-03-23 23:39:37+00:00,jazz,party,playlist,257,0.7573,0,1,0,0,0,0
10278,2030,7827,134,2025-01-09 14:29:15+00:00,hip-hop,focus,autoplay,122,0.9754,0,1,0,0,0,1
10279,8882,4345,1952,2025-01-23 13:48:40+00:00,classical,intentional,search,297,0.7214,0,0,0,0,1,0
10280,12875,7873,979,2025-01-19 11:17:15+00:00,jazz,autoplay,recommendation,209,0.743,0,1,0,1,0,1
10281,19458,6634,1182,2025-01-14 15:00:28+00:00,electronic,workout,autoplay,261,0.3924,0,0,0,0,0,0
10282,15514,265,27,2025-06-23 09:12:47+00:00,ambient,shared_account,recommendation,217,0.9241,0,0,0,0,0,1
10283,17146,648,690,2025-03-02 20:36:15+00:00,hip-hop,focus,radio,264,0.6335,0,0,0,0,0,1
10284,19745,2806,1605,2025-06-12 09:22:59+00:00,indie,autoplay,autoplay,262,0.9166,0,0,0,0,0,1
10285,13980,176,1028,2025-01-05 23:52:54+00:00,dance,intentional,playlist,180,0.377,1,0,1,0,1,0
10286,17145,2121,67,2025-01-26 04:36:36+00:00,ambient,intentional,playlist,288,0.4176,0,0,0,0,1,0
10287,6081,1845,299,2025-01-12 11:40:37+00:00,indie,autoplay,autoplay,292,0.8616,0,1,0,0,0,1
10288,14303,937,644,2025-02-15 03:17:30+00:00,alt-pop,autoplay,search,187,0.9061,0,0,0,0,1,1
10289,12575,543,715,2025-05-27 10:30:21+00:00,electronic,focus,search,133,0.4445,0,0,0,0,1,1
10290,9030,3104,1687,2025-03-20 07:50:14+00:00,hip-hop,intentional,recommendation,214,0.5095,0,0,0,0,1,0
10291,12841,6099,525,2025-01-31 22:30:20+00:00,jazz,intentional,search,258,0.9451,1,0,0,0,1,0
10292,14418,7234,1546,2025-04-03 14:32:27+00:00,jazz,party,autoplay,283,0.595,1,1,0,0,0,0
10293,8232,5655,668,2025-05-15 23:21:37+00:00,alt-pop,shared_account,library,162,0.7182,0,0,0,0,1,1
10294,16851,2352,410,2025-06-06 08:39:00+00:00,jazz,intentional,playlist,220,0.5846,0,1,0,1,1,0
10295,723,1954,746,2025-04-24 23:16:48+00:00,classical,intentional,library,280,0.8839,0,0,0,0,1,0
10296,6482,3838,1178,2025-03-02 18:39:09+00:00,ambient,workout,playlist,230,0.7431,0,0,0,0,0,0
10297,7331,826,149,2025-01-29 02:51:46+00:00,ambient,party,autoplay,285,0.8524,0,0,0,0,0,0
10298,16610,4550,1834,2025-02-02 05:57:31+00:00,jazz,focus,recommendation,261,0.6906,0,0,0,0,0,1
10299,10163,7242,553,2025-06-06 20:43:44+00:00,classical,sleep,library,156,0.4321,0,0,0,0,1,1
10300,18659,2185,1994,2025-02-21 02:55:35+00:00,ambient,autoplay,playlist,164,0.6959,0,0,0,0,0,1
10301,19003,3325,644,2025-03-25 04:46:59+00:00,indie,intentional,autoplay,286,0.7934,0,0,1,0,1,0
10302,9171,4102,501,2025-05-08 20:20:45+00:00,jazz,sleep,search,267,0.8379,0,0,0,0,1,1
10303,14550,270,827,2025-03-20 09:45:22+00:00,alt-pop,sleep,search,295,0.8101,0,0,0,0,1,1
10304,4925,7326,1744,2025-01-01 10:53:02+00:00,hip-hop,sleep,playlist,181,0.9768,0,0,0,0,0,1
10305,2159,135,477,2025-01-20 22:15:12+00:00,jazz,shared_account,autoplay,131,0.7819,0,0,0,0,0,1
10306,9822,5742,1989,2025-06-13 08:34:41+00:00,alt-pop,sleep,playlist,169,0.4941,0,0,0,0,0,1
10307,6029,5957,594,2025-02-27 17:51:12+00:00,hip-hop,focus,search,210,0.6867,0,0,0,0,1,1
10308,14617,6557,701,2025-01-11 18:50:28+00:00,hip-hop,intentional,recommendation,145,0.861,0,0,1,1,1,0
10309,10434,3329,749,2025-05-20 03:42:18+00:00,electronic,workout,recommendation,160,0.2811,0,0,0,0,0,0
10310,2712,2006,346,2025-06-12 09:58:13+00:00,hip-hop,intentional,autoplay,150,0.7551,1,0,0,1,1,0
10311,9023,3770,1080,2025-06-08 14:19:17+00:00,classical,intentional,autoplay,146,0.5117,0,0,0,0,1,0
10312,8036,1771,376,2025-01-21 17:47:13+00:00,electronic,focus,recommendation,200,0.7678,0,0,0,0,0,1
10313,103,2011,59,2025-03-15 18:10:18+00:00,indie,sleep,autoplay,288,0.7392,0,0,0,0,0,1
10314,10899,6900,1755,2025-06-22 01:07:03+00:00,hip-hop,autoplay,autoplay,199,0.8912,0,0,0,0,0,1
10315,18703,277,1125,2025-06-02 05:59:41+00:00,alt-pop,workout,playlist,181,0.6914,0,0,0,0,0,0
10316,17934,3364,1061,2025-06-11 02:34:06+00:00,ambient,shared_account,library,235,0.9209,1,0,0,1,1,1
10317,18081,715,1849,2025-05-27 02:41:58+00:00,classical,intentional,autoplay,255,0.8017,0,1,1,0,1,0
10318,17879,3702,1397,2025-06-15 05:01:51+00:00,indie,focus,autoplay,193,0.9253,0,0,0,0,0,1
10319,18475,422,1773,2025-01-31 05:19:20+00:00,dance,autoplay,library,120,0.8779,0,0,0,0,1,1
10320,1951,5343,1022,2025-01-22 09:22:38+00:00,jazz,focus,radio,182,0.8053,0,0,0,0,0,1
10321,8572,2469,849,2025-02-11 13:27:54+00:00,ambient,shared_account,autoplay,136,0.8804,0,1,0,0,0,1
10322,10902,2669,1369,2025-02-16 19:55:38+00:00,dance,sleep,library,150,0.625,0,0,0,1,1,1
10323,16668,4082,1273,2025-05-13 22:58:55+00:00,jazz,intentional,autoplay,248,0.8322,0,0,0,0,1,0
10324,7463,452,141,2025-04-03 09:35:30+00:00,indie,sleep,search,157,0.9616,1,0,0,0,1,1
10325,14171,3963,235,2025-01-03 09:43:31+00:00,hip-hop,intentional,radio,197,0.7241,1,0,0,0,1,0
10326,15624,5038,1072,2025-06-17 00:39:01+00:00,electronic,intentional,recommendation,202,0.4824,0,1,0,0,1,0
10327,10235,1714,592,2025-04-08 21:59:56+00:00,alt-pop,intentional,recommendation,304,0.7008,0,0,0,0,1,0
10328,4824,5584,1699,2025-06-09 18:33:09+00:00,ambient,intentional,recommendation,152,0.7424,0,0,0,0,1,0
10329,1543,7801,504,2025-02-24 06:16:45+00:00,classical,focus,autoplay,137,0.6918,0,1,0,0,0,1
10330,8897,4895,504,2025-04-17 10:17:07+00:00,hip-hop,autoplay,playlist,232,0.8341,0,0,0,0,0,1
10331,3358,2278,1377,2025-02-10 03:48:18+00:00,indie,focus,autoplay,250,0.9285,0,1,0,0,0,1
10332,12882,4477,924,2025-02-04 04:27:01+00:00,indie,shared_account,playlist,225,0.9319,0,0,0,0,0,1
10333,4765,5694,1873,2025-03-27 11:05:31+00:00,jazz,sleep,radio,267,0.3336,0,0,0,1,0,1
10334,17536,4339,788,2025-03-27 07:43:20+00:00,classical,intentional,radio,301,0.3926,0,0,0,0,1,0
10335,17919,3455,442,2025-06-03 06:51:56+00:00,classical,intentional,radio,248,0.9528,0,1,0,0,1,0
10336,16726,3231,167,2025-01-04 13:00:31+00:00,hip-hop,autoplay,playlist,232,0.8906,0,0,0,0,0,1
10337,13308,4918,83,2025-04-03 11:13:49+00:00,alt-pop,sleep,playlist,262,0.4817,0,0,0,0,0,1
10338,2314,6143,521,2025-05-17 10:14:06+00:00,electronic,autoplay,playlist,164,0.6409,0,0,0,0,0,1
10339,19661,111,604,2025-06-22 00:06:55+00:00,ambient,intentional,library,172,0.8086,0,0,0,0,1,0
10340,1318,3169,1728,2025-04-16 05:31:39+00:00,jazz,workout,playlist,197,0.9047,0,1,0,0,0,0
10341,11329,826,1274,2025-06-16 15:09:33+00:00,electronic,party,search,281,0.4325,0,0,0,0,1,0
10342,16085,2341,49,2025-01-29 11:16:26+00:00,ambient,autoplay,recommendation,298,0.8541,1,0,0,0,0,1
10343,1695,4039,1631,2025-02-07 09:01:42+00:00,indie,intentional,search,236,0.952,0,0,0,0,1,0
10344,9939,3952,1215,2025-06-23 14:53:14+00:00,indie,autoplay,autoplay,250,0.9253,0,0,0,0,0,1
10345,9556,975,1587,2025-03-23 02:27:56+00:00,dance,focus,library,285,0.3921,0,0,0,0,1,1
10346,3941,946,313,2025-04-04 01:44:59+00:00,ambient,shared_account,recommendation,170,0.8983,0,1,0,0,0,1
10347,2236,5152,282,2025-03-15 18:41:44+00:00,jazz,sleep,autoplay,145,0.8654,0,0,0,0,0,1
10348,18199,5621,1990,2025-01-26 15:52:09+00:00,ambient,sleep,recommendation,276,0.7187,0,1,0,0,0,1
10349,18028,2645,317,2025-01-20 00:27:07+00:00,jazz,focus,recommendation,146,0.7648,0,1,0,0,0,1
10350,1876,497,1321,2025-05-31 02:55:19+00:00,hip-hop,shared_account,autoplay,153,0.6724,0,0,0,0,0,1
10351,5569,6391,1281,2025-02-03 13:27:55+00:00,hip-hop,intentional,library,203,0.7515,0,0,1,0,1,0
10352,7845,6673,1077,2025-03-25 10:29:36+00:00,classical,focus,radio,284,0.8236,0,1,0,0,0,1
10353,3946,1550,408,2025-04-07 10:40:41+00:00,alt-pop,sleep,playlist,201,0.6808,0,0,0,0,0,1
10354,1331,3372,984,2025-05-27 09:01:15+00:00,jazz,party,recommendation,144,0.5518,0,0,0,0,0,0
10355,10233,6049,945,2025-05-02 07:22:34+00:00,classical,focus,recommendation,146,0.7639,0,1,0,0,0,1
10356,8841,6943,1656,2025-04-19 23:50:42+00:00,ambient,workout,playlist,173,0.7185,0,0,0,0,0,0
10357,16142,3672,970,2025-04-12 22:09:40+00:00,alt-pop,focus,autoplay,137,0.6458,0,0,0,0,0,1
10358,5931,4121,1544,2025-01-01 03:59:15+00:00,classical,workout,playlist,188,0.7471,0,1,0,0,0,0
10359,10207,3448,1528,2025-03-17 03:55:42+00:00,alt-pop,workout,autoplay,136,0.8725,0,0,0,0,0,0
10360,6280,422,681,2025-03-05 11:15:59+00:00,hip-hop,workout,radio,297,0.7007,0,0,0,0,0,0
10361,765,1024,1936,2025-05-27 04:34:41+00:00,electronic,shared_account,playlist,130,0.714,0,0,0,0,0,1
10362,14553,3166,1775,2025-05-04 18:53:44+00:00,classical,sleep,recommendation,161,0.8886,0,1,0,0,0,1
10363,14860,3639,678,2025-06-02 10:13:20+00:00,dance,intentional,library,126,0.4346,0,0,0,0,1,0
10364,13280,7984,1546,2025-04-03 02:47:39+00:00,jazz,workout,autoplay,181,0.7198,0,1,0,0,0,0
10365,682,5239,1730,2025-05-02 03:36:55+00:00,classical,intentional,autoplay,289,0.5856,0,0,0,0,1,0
10366,13931,7191,545,2025-01-25 13:04:20+00:00,classical,intentional,library,241,0.8827,0,0,0,0,1,0
10367,12088,1091,1280,2025-02-07 12:28:19+00:00,alt-pop,shared_account,playlist,316,0.3972,0,0,0,0,0,1
10368,8821,7715,1349,2025-06-04 15:29:17+00:00,dance,focus,search,249,0.9356,1,0,0,0,1,1
10369,12339,603,1959,2025-03-03 14:08:02+00:00,dance,focus,radio,209,0.7887,0,0,0,0,0,1
10370,2216,7827,887,2025-02-08 23:37:48+00:00,alt-pop,autoplay,recommendation,321,0.6135,0,0,0,0,0,1
10371,4171,1605,1409,2025-05-08 12:55:34+00:00,jazz,intentional,search,159,0.9675,0,0,0,0,1,0
10372,2581,591,1061,2025-02-17 01:15:36+00:00,alt-pop,intentional,library,143,0.8464,0,0,1,0,1,0
10373,8932,5932,333,2025-01-27 10:02:10+00:00,hip-hop,intentional,playlist,188,0.7109,1,0,0,0,1,0
10374,17906,7901,34,2025-06-29 02:24:51+00:00,ambient,intentional,library,315,0.7691,1,0,0,1,1,0
10375,124,1469,1199,2025-01-06 16:15:48+00:00,ambient,party,library,291,0.5987,0,1,0,0,1,0
10376,8923,6474,271,2025-04-18 21:47:37+00:00,ambient,party,autoplay,232,0.74,0,0,0,0,0,0
10377,5674,6500,1806,2025-05-08 07:33:42+00:00,electronic,sleep,playlist,315,0.902,0,0,0,0,0,1
10378,18751,1623,1548,2025-06-25 04:38:22+00:00,electronic,intentional,recommendation,255,0.7417,0,0,0,1,1,0
10379,12388,6439,165,2025-06-12 09:10:14+00:00,electronic,sleep,playlist,170,0.9939,0,1,0,0,0,1
10380,4440,5194,692,2025-01-13 07:28:16+00:00,indie,intentional,radio,121,0.6556,0,0,1,0,1,0
10381,5684,1595,13,2025-01-27 01:31:16+00:00,classical,workout,playlist,126,0.8572,0,1,0,0,0,0
10382,11616,7108,273,2025-02-01 21:05:33+00:00,indie,sleep,library,298,0.975,0,0,0,0,1,1
10383,953,2728,1691,2025-01-15 04:05:22+00:00,hip-hop,intentional,playlist,184,0.6423,1,0,0,0,1,0
10384,1344,2918,1905,2025-01-17 23:20:22+00:00,indie,shared_account,autoplay,208,0.5033,0,1,0,0,0,1
10385,13486,5581,1860,2025-04-08 14:59:56+00:00,electronic,party,recommendation,200,0.7459,0,0,0,0,0,0
10386,16047,1969,1791,2025-05-23 22:46:11+00:00,ambient,intentional,search,138,0.6978,0,0,0,0,1,0
10387,14848,2685,632,2025-06-18 04:15:55+00:00,electronic,workout,radio,120,0.5792,0,1,0,0,0,0
10388,3436,4699,850,2025-02-04 06:45:23+00:00,ambient,sleep,autoplay,272,0.8422,0,1,0,0,0,1
10389,17260,5620,31,2025-06-03 15:13:53+00:00,hip-hop,intentional,search,263,0.4606,0,0,1,0,1,0
10390,4497,5616,502,2025-01-12 02:38:39+00:00,classical,intentional,autoplay,167,0.9049,0,0,0,0,1,0
10391,17511,5643,1832,2025-01-08 10:39:09+00:00,jazz,workout,library,146,0.7882,0,0,0,0,1,0
10392,5918,7651,1400,2025-06-17 08:17:54+00:00,electronic,autoplay,recommendation,228,0.7216,0,0,0,0,0,1
10393,9927,3173,249,2025-01-19 04:36:28+00:00,ambient,sleep,radio,137,0.9068,0,1,0,0,0,1
10394,19144,1250,20,2025-02-18 10:05:08+00:00,jazz,sleep,library,180,0.8778,0,0,0,0,1,1
10395,8148,7621,1193,2025-04-20 09:29:45+00:00,classical,workout,autoplay,271,0.7019,0,0,0,0,0,0
10396,13356,1949,1056,2025-04-08 13:07:00+00:00,electronic,focus,library,156,0.9752,0,0,0,0,1,1
10397,11718,1358,478,2025-03-10 18:39:04+00:00,dance,intentional,autoplay,281,0.8478,0,0,0,0,1,0
10398,1497,6205,383,2025-01-15 04:23:58+00:00,classical,focus,autoplay,305,0.8456,1,0,0,0,0,1
10399,15854,4664,178,2025-01-23 19:09:32+00:00,classical,autoplay,radio,158,0.8989,0,1,0,0,0,1
10400,7168,1995,638,2025-06-12 01:12:39+00:00,electronic,shared_account,library,259,0.5465,0,0,0,0,1,1
10401,9507,1455,782,2025-03-10 20:57:56+00:00,indie,autoplay,playlist,281,0.8882,0,0,0,0,0,1
10402,6090,1021,43,2025-02-26 05:13:38+00:00,electronic,intentional,radio,229,0.4752,0,0,0,0,1,0
10403,19904,3155,1175,2025-01-25 13:17:52+00:00,classical,focus,autoplay,182,0.8826,0,0,0,0,0,1
10404,11014,7895,1504,2025-02-09 17:35:27+00:00,jazz,sleep,autoplay,326,0.7123,0,0,0,0,0,1
10405,12751,1532,1288,2025-01-20 14:54:38+00:00,jazz,intentional,playlist,184,0.639,0,0,0,0,1,0
10406,10457,7068,351,2025-06-20 13:45:19+00:00,electronic,intentional,autoplay,171,0.553,1,0,0,1,1,0
10407,6163,3179,390,2025-05-23 01:18:29+00:00,jazz,party,autoplay,145,0.6097,0,0,0,0,0,0
10408,11724,5436,711,2025-05-10 06:29:48+00:00,classical,workout,autoplay,310,0.6185,0,0,0,0,0,0
10409,15875,4913,1942,2025-03-02 15:48:56+00:00,alt-pop,workout,library,167,0.6027,0,0,0,0,1,0
10410,1901,1622,685,2025-05-11 04:24:26+00:00,jazz,intentional,playlist,147,0.7056,0,0,0,0,1,0
10411,3016,7502,1600,2025-01-23 08:47:41+00:00,ambient,focus,playlist,128,0.9399,0,0,0,0,0,1
10412,3292,7183,1453,2025-06-28 22:24:05+00:00,ambient,intentional,autoplay,181,0.6397,0,0,0,1,1,0
10413,18716,954,1568,2025-04-15 10:03:07+00:00,alt-pop,intentional,autoplay,261,0.6568,1,1,0,0,1,0
10414,11533,6584,1232,2025-04-11 02:02:36+00:00,hip-hop,sleep,recommendation,263,0.9047,0,0,0,0,0,1
10415,6808,4865,1047,2025-05-14 07:04:55+00:00,alt-pop,intentional,library,298,0.7807,1,0,0,0,1,0
10416,3978,5785,1557,2025-01-29 01:20:03+00:00,hip-hop,autoplay,autoplay,260,0.8876,0,1,1,0,0,1
10417,13701,2263,909,2025-02-12 10:23:38+00:00,classical,focus,recommendation,130,0.7762,0,1,0,0,0,1
10418,10496,5522,319,2025-03-27 06:19:28+00:00,hip-hop,intentional,library,296,0.6409,0,0,1,0,1,0
10419,12507,2245,64,2025-04-11 18:03:03+00:00,electronic,intentional,search,173,0.8436,0,0,0,0,1,0
10420,14309,1485,677,2025-01-29 20:30:14+00:00,electronic,party,search,320,0.9294,0,0,0,0,1,0
10421,1918,4997,1335,2025-01-01 03:02:59+00:00,classical,intentional,radio,192,0.7741,0,0,0,1,1,0
10422,13589,1392,1686,2025-04-21 21:11:30+00:00,electronic,intentional,playlist,123,0.8962,0,1,0,0,1,0
10423,14433,4269,1270,2025-03-12 08:50:38+00:00,classical,focus,library,202,0.8198,0,0,0,0,1,1
10424,5541,7983,879,2025-03-29 02:11:33+00:00,classical,intentional,radio,214,0.4879,0,0,1,0,1,0
10425,6237,4857,317,2025-06-04 20:45:54+00:00,hip-hop,sleep,autoplay,293,0.8272,0,0,0,0,0,1
10426,11841,199,423,2025-02-06 18:16:32+00:00,electronic,focus,recommendation,235,0.8307,0,0,0,0,0,1
10427,7624,5199,1718,2025-05-29 11:59:42+00:00,alt-pop,intentional,autoplay,129,0.739,0,0,0,1,1,0
10428,18617,1420,1484,2025-05-09 01:14:43+00:00,classical,party,recommendation,130,0.5602,0,0,0,0,0,0
10429,1931,515,1039,2025-04-27 02:56:25+00:00,electronic,focus,radio,248,0.8622,0,1,0,0,0,1
10430,3380,5093,1208,2025-05-23 09:29:28+00:00,indie,sleep,autoplay,137,0.7851,0,0,0,0,0,1
10431,16202,7035,403,2025-06-19 23:56:59+00:00,alt-pop,intentional,playlist,231,0.4877,0,0,0,0,1,0
10432,13621,4882,1444,2025-01-21 15:16:38+00:00,classical,sleep,recommendation,308,0.9396,0,0,0,0,0,1
10433,17206,4488,1258,2025-03-30 21:40:05+00:00,dance,intentional,recommendation,296,0.7014,0,0,0,0,1,0
10434,477,3066,491,2025-05-01 23:06:49+00:00,dance,focus,autoplay,252,0.9575,0,0,0,0,0,1
10435,2686,2152,367,2025-03-10 16:22:38+00:00,electronic,intentional,playlist,184,0.6416,1,0,0,0,1,0
10436,16737,3744,1679,2025-02-15 17:40:33+00:00,alt-pop,autoplay,library,228,0.8694,0,0,0,0,1,1
10437,16253,3168,155,2025-03-01 22:32:37+00:00,alt-pop,intentional,playlist,141,0.5749,1,0,0,0,1,0
10438,16517,2737,980,2025-03-04 12:45:00+00:00,indie,autoplay,library,275,0.7288,0,0,0,0,1,1
10439,17960,6582,118,2025-04-15 21:27:52+00:00,alt-pop,autoplay,search,147,0.4637,0,0,0,0,1,1
10440,4611,266,866,2025-02-21 01:21:39+00:00,ambient,focus,playlist,130,0.7688,0,0,0,0,0,1
10441,1946,7766,1442,2025-01-03 19:42:03+00:00,hip-hop,intentional,search,252,0.3174,0,0,0,0,1,0
10442,5927,2826,224,2025-04-22 12:36:31+00:00,alt-pop,focus,recommendation,240,0.9565,0,1,0,0,0,1
10443,19949,4462,444,2025-04-02 07:48:50+00:00,hip-hop,autoplay,autoplay,234,0.8347,0,1,0,0,0,1
10444,10336,3507,1876,2025-05-15 12:43:14+00:00,jazz,sleep,recommendation,219,0.9362,0,0,0,0,0,1
10445,92,5320,1992,2025-02-22 23:51:59+00:00,dance,sleep,playlist,244,0.897,0,0,0,0,0,1
10446,14871,2392,1986,2025-03-15 14:35:48+00:00,dance,intentional,library,212,0.8402,1,1,0,0,1,0
